W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.300000, 0.300000, 82935485.000000, 0.000000, 67.000000, 100000.000000
3.000000, 0.300000, 0.300000, 28399209.000000, 0.000000, 67.000000, 100000.000000
3.000000, 0.300000, 0.300000, 63534774.000000, 0.000000, 57.000000, 100000.000000
3.000000, 0.300000, 0.300000, 17357678.000000, 0.000000, 86.000000, 100000.000000
3.000000, 0.300000, 0.300000, 76050685.000000, 0.000000, 120.000000, 100000.000000
3.000000, 0.300000, 0.300000, 70351772.000000, 0.000000, 64.000000, 100000.000000
3.000000, 0.300000, 0.300000, 36098070.000000, 0.000000, 66.000000, 100000.000000
3.000000, 0.300000, 0.300000, 7724080.000000, 0.000000, 99.000000, 100000.000000
3.000000, 0.300000, 0.300000, 97099103.000000, 0.000000, 66.000000, 100000.000000
3.000000, 0.300000, 0.300000, 45123060.000000, 0.000000, 71.000000, 100000.000000
3.000000, 0.300000, 0.300000, 89418990.000000, 0.000000, 72.000000, 100000.000000
3.000000, 0.300000, 0.300000, 68113981.000000, 0.000000, 60.000000, 100000.000000
3.000000, 0.300000, 0.300000, 78059965.000000, 0.000000, 71.000000, 100000.000000
3.000000, 0.305000, 0.305000, 9835844.000000, 0.494910, 66.000000, 100000.000000
3.000000, 0.305000, 0.305000, 77621648.000000, 0.545460, 52.000000, 100000.000000
3.000000, 0.305000, 0.305000, 65802579.000000, 0.540560, 63.000000, 100000.000000
3.000000, 0.305000, 0.305000, 44448965.000000, 0.534620, 66.000000, 100000.000000
3.000000, 0.305000, 0.305000, 43868507.000000, 0.524410, 79.000000, 100000.000000
3.000000, 0.305000, 0.305000, 86001193.000000, 0.530070, 66.000000, 100000.000000
3.000000, 0.305000, 0.305000, 9508618.000000, 0.000000, 160.000000, 100000.000000
3.000000, 0.305000, 0.305000, 70039434.000000, 0.498730, 109.000000, 100000.000000
3.000000, 0.305000, 0.305000, 20945483.000000, 0.540590, 55.000000, 100000.000000
3.000000, 0.305000, 0.305000, 10323557.000000, 0.496470, 71.000000, 100000.000000
3.000000, 0.305000, 0.305000, 53121418.000000, 0.512520, 79.000000, 100000.000000
3.000000, 0.305000, 0.305000, 97586611.000000, 0.512550, 60.000000, 100000.000000
3.000000, 0.305000, 0.305000, 73839483.000000, 0.543250, 51.000000, 100000.000000
3.000000, 0.305000, 0.305000, 76352829.000000, 0.000000, 186.000000, 100000.000000
3.000000, 0.305000, 0.305000, 72030249.000000, 0.499220, 84.000000, 100000.000000
3.000000, 0.305000, 0.305000, 78820365.000000, 0.489370, 70.000000, 100000.000000
3.000000, 0.305000, 0.305000, 51809430.000000, 0.522150, 68.000000, 100000.000000
3.000000, 0.305000, 0.305000, 13683249.000000, 0.000000, 107.000000, 100000.000000
3.000000, 0.305000, 0.305000, 84135073.000000, 0.532040, 49.000000, 100000.000000
3.000000, 0.305000, 0.305000, 45588207.000000, 0.519560, 74.000000, 100000.000000
3.000000, 0.305000, 0.305000, 50534839.000000, 0.565060, 51.000000, 100000.000000
3.000000, 0.305000, 0.305000, 37709004.000000, 0.517420, 52.000000, 100000.000000
3.000000, 0.305000, 0.305000, 19072413.000000, 0.530820, 65.000000, 100000.000000
3.000000, 0.305000, 0.305000, 92749732.000000, 0.528970, 82.000000, 100000.000000
3.000000, 0.305000, 0.305000, 78375177.000000, 0.515640, 59.000000, 100000.000000
3.000000, 0.305000, 0.305000, 64742646.000000, 0.535180, 60.000000, 100000.000000
3.000000, 0.305000, 0.305000, 40839021.000000, 0.513250, 69.000000, 100000.000000
3.000000, 0.305000, 0.305000, 82453398.000000, 0.507830, 56.000000, 100000.000000
